  1 t=     0 w 0 g=   0 pan=    0 hp=  100/100 hero=(0,12) alv= 0 wr=0 th=0 st=0 wk=0 {}
  2 t=   5.8 w 0 g=  30 pan=   30 hp=  100/100 hero=(0,12) alv= 0 wr=0 th=0 st=0 wk=0 {}
  3 t=  14.4 w 0 g=  60 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=0 wk=0 {}
  4 t= 14.47 w 0 g=  60 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=0 wk=0 {}
  5 t= 20.77 w 0 g=  10 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=1 wk=0 {"turret":1}
  6 t= 20.93 w 0 g=  10 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=1 wk=0 {"turret":1}
  7 t=  21.1 w 0 g=  10 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=1 wk=0 {"turret":1}
  8 t=  21.3 w 0 g=  10 pan=   60 hp=  100/100 hero=(0,12) alv= 3 wr=0 th=0 st=1 wk=0 {"turret":1}
  9 t=    30 w 1 g=  10 pan=   60 hp=  100/100 hero=(0,12) alv= 7 wr=0 th=0 st=1 wk=0 {"turret":1}
 10 t= 31.93 w 1 g=  40 pan=   90 hp=  100/100 hero=(0,12) alv= 7 wr=0 th=0 st=1 wk=0 {"turret":1}
 11 t= 60.03 w 2 g=  29 pan=  104 hp=  100/100 hero=(0,12) alv=17 wr=0 th=0 st=2 wk=0 {"sentry_beacon":1,"turret":1}
 12 t=  63.9 w 2 g=  45 pan=  120 hp=  100/100 hero=(0,12) alv=14 wr=0 th=0 st=2 wk=0 {"sentry_beacon":1,"turret":1}
 13 t= 67.97 w 2 g=  75 pan=  150 hp=  100/100 hero=(0,12) alv=10 wr=0 th=0 st=2 wk=0 {"sentry_beacon":1,"turret":1}
 14 t= 68.03 w 2 g=  75 pan=  150 hp=  100/100 hero=(0,12) alv=14 wr=0 th=0 st=2 wk=0 {"sentry_beacon":1,"turret":1}
 15 t= 90.03 w 3 g=   5 pan=  150 hp=  100/100 hero=(0,12) alv=11 wr=0 th=0 st=3 wk=0 {"sentry_beacon":1,"turret":2}
 16 t=  95.9 w 3 g=  35 pan=  180 hp=  100/100 hero=(0,12) alv= 5 wr=0 th=0 st=3 wk=0 {"sentry_beacon":1,"turret":2}
 17 t=  99.4 w 3 g=  65 pan=  210 hp=  100/100 hero=(0,12) alv= 6 wr=0 th=0 st=3 wk=0 {"sentry_beacon":1,"turret":2}
 18 t=120.03 w 4 g=   5 pan=  210 hp=  100/100 hero=(0,12) alv=14 wr=0 th=2 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2}
 19 t=121.33 w 4 g=   5 pan=  210 hp=  100/100 hero=(0,12) alv=11 wr=0 th=2 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2} OFFER
 20 t=122.57 w 4 g=  35 pan=  240 hp=  100/100 hero=(0,12) alv=10 wr=0 th=2 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2}
 21 t=125.17 w 4 g=  35 pan=  240 hp=  100/100 hero=(0,12) alv= 6 wr=0 th=0 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2} OFFER
 22 t=126.47 w 4 g=  65 pan=  270 hp=  100/100 hero=(0,12) alv= 5 wr=0 th=0 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2}
 23 t= 130.2 w 4 g=  65 pan=  270 hp=  100/100 hero=(0,12) alv=10 wr=2 th=1 st=4 wk=0 {"sentry_beacon":1,"stockpile":1,"turret":2}
 24 t= 132.7 w 4 g=   5 pan=  270 hp=  100/100 hero=(0,12) alv= 8 wr=1 th=1 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2} OFFER
 25 t=138.13 w 4 g=   5 pan=  270 hp=  125/125 hero=(0,12) alv= 3 wr=0 th=0 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2} OFFER
 26 t=150.03 w 5 g=   5 pan=  270 hp=  125/125 hero=(0,12) alv=10 wr=0 th=2 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2}
 27 t=151.17 w 5 g=   5 pan=  270 hp=  125/125 hero=(0,12) alv= 9 wr=0 th=2 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2} OFFER
 28 t=154.23 w 5 g=  35 pan=  300 hp=  125/125 hero=(0,12) alv= 6 wr=0 th=1 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2}
 29 t=157.93 w 5 g=  65 pan=  330 hp=  125/125 hero=(0,12) alv= 2 wr=0 th=0 st=5 wk=0 {"sentry_beacon":1,"stockpile":2,"turret":2}
121 t=   447 w14 g=   3 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=50 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
122 t= 447.9 w14 g=   3 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
123 t= 448.8 w14 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
124 t=448.83 w14 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
125 t= 449.7 w14 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
126 t=   450 w15 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=60 wr=3 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
127 t= 450.6 w15 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=59 wr=3 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
128 t= 451.5 w15 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=59 wr=3 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
129 t= 452.4 w15 g=   1 pan=  780 hp=  175/175 hero=(0.2,12.3) alv=57 wr=3 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
130 t=455.67 w15 g=  31 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=50 wr=3 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
131 t=458.87 w15 g=  31 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=58 wr=6 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2} OFFER
132 t=460.27 w15 g=  21 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=56 wr=6 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
133 t=   461 w15 g=  21 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=54 wr=6 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
134 t=461.17 w15 g=  21 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=53 wr=5 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
135 t= 461.4 w15 g=  17 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=54 wr=5 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
136 t=462.07 w15 g=  17 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=54 wr=5 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
137 t= 462.3 w15 g=  17 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=53 wr=5 th=3 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
138 t=462.97 w15 g=  15 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=52 wr=4 th=3 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
139 t=463.87 w15 g=  13 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=52 wr=4 th=3 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
140 t=464.77 w15 g=  11 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=50 wr=4 th=3 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
141 t=465.67 w15 g=   9 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=3 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
142 t=466.57 w15 g=   7 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
143 t=467.47 w15 g=   5 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
144 t=468.37 w15 g=   3 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
145 t=469.27 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=48 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
146 t=469.63 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
147 t=470.17 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
148 t=471.07 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=47 wr=3 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
149 t=471.97 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=45 wr=3 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
150 t=472.87 w15 g=   1 pan=  810 hp=  175/175 hero=(0.2,12.3) alv=44 wr=3 th=0 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
151 t=475.03 w15 g=  31 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=43 wr=2 th=0 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
152 t= 477.8 w15 g=  21 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=40 wr=1 th=0 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
153 t= 478.7 w15 g=  21 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=40 wr=1 th=0 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
154 t= 479.6 w15 g=  17 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=41 wr=1 th=0 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
155 t=   480 w16 g=  17 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=59 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
156 t= 480.5 w16 g=  15 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=58 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2} OFFER
157 t= 481.4 w16 g=  13 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=57 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
158 t= 482.3 w16 g=  11 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=56 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
159 t= 483.2 w16 g=   9 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=54 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
160 t= 484.1 w16 g=   7 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=53 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
161 t=   485 w16 g=   5 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=51 wr=1 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
162 t= 485.9 w16 g=   3 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=49 wr=1 th=2 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
163 t= 486.8 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=47 wr=1 th=1 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
164 t= 487.7 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=45 wr=1 th=0 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
165 t=487.73 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=45 wr=1 th=0 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
166 t= 488.6 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=59 wr=3 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
167 t= 489.5 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=58 wr=3 th=4 st=9 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
168 t= 490.4 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=58 wr=3 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
169 t=491.03 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=57 wr=3 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
170 t=491.93 w16 g=   1 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=56 wr=3 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
171 t=492.83 w16 g=   0 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=55 wr=3 th=4 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
172 t=493.73 w16 g=   0 pan=  840 hp=  175/175 hero=(0.2,12.3) alv=55 wr=3 th=3 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
173 t= 496.1 w16 g=  40 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
174 t=   499 w16 g=  30 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
175 t= 499.9 w16 g=  30 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
176 t= 500.8 w16 g=  26 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
177 t= 501.7 w16 g=  24 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
178 t= 502.6 w16 g=  22 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
179 t= 503.5 w16 g=  20 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
180 t= 504.4 w16 g=  18 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
181 t= 505.3 w16 g=  18 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
182 t= 506.2 w16 g=  14 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
183 t= 507.1 w16 g=  14 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=53 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
184 t=   508 w16 g=  10 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
185 t= 508.9 w16 g=  10 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
186 t= 509.6 w16 g=   6 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2} OFFER
187 t= 509.8 w16 g=   6 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=1 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
188 t=   510 w17 g=   6 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=60 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
189 t= 510.7 w17 g=   4 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=59 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
190 t= 511.6 w17 g=   2 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=58 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
191 t= 512.5 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=57 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
192 t=512.53 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=57 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
193 t= 513.4 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=56 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
194 t= 514.3 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=55 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
195 t= 515.2 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=54 wr=2 th=3 st=8 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
196 t= 516.1 w17 g=   0 pan=  880 hp=  175/175 hero=(0.2,12.3) alv=52 wr=2 th=1 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
197 t= 521.5 w17 g=  40 pan=  920 hp=  175/175 hero=(0.2,12.3) alv=59 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
198 t=522.33 w17 g=  68 pan=  948 hp=  175/175 hero=(0.2,12.3) alv=59 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
199 t= 522.4 w17 g=  80 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=58 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
200 t=522.43 w17 g=  80 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=58 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
201 t= 522.5 w17 g=  80 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=58 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
202 t=523.23 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=57 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
203 t= 523.3 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=57 wr=4 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
204 t=524.13 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=56 wr=4 th=3 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
205 t= 524.2 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=56 wr=4 th=3 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
206 t=525.03 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=56 wr=3 th=3 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
207 t=525.93 w17 g=  60 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=56 wr=3 th=2 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
208 t=526.83 w17 g=  43 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=58 wr=3 th=2 st=6 wk=3 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
209 t=   540 w18 g=  30 pan=  960 hp=  175/175 hero=(0.2,12.3) alv=60 wr=3 th=2 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
210 t=545.07 w18 g=  70 pan= 1000 hp=  175/175 hero=(0.2,12.3) alv=52 wr=3 th=2 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2} OFFER
211 t=549.43 w18 g= 120 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=58 wr=6 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
212 t=551.03 w18 g= 120 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=59 wr=6 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
213 t= 551.2 w18 g= 120 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=59 wr=5 th=4 st=7 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":2}
214 t= 552.8 w18 g=  25 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=58 wr=4 th=4 st=8 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
215 t=   570 w19 g=  25 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=60 wr=3 th=2 st=8 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
216 t=576.83 w19 g=  25 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=49 wr=3 th=0 st=8 wk=2 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3} OFFER
217 t=577.97 w19 g=  15 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=48 wr=3 th=0 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
218 t=578.87 w19 g=  15 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=60 wr=5 th=4 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
219 t=579.77 w19 g=   5 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=59 wr=4 th=4 st=10 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
220 t=580.67 w19 g=   5 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=59 wr=4 th=3 st=10 wk=0 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
221 t=581.57 w19 g=   5 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=59 wr=4 th=2 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
222 t= 582.1 w19 g=   5 pan= 1050 hp=  175/175 hero=(0.2,12.3) alv=60 wr=4 th=2 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
223 t=   600 w20 g=  89 pan= 1134 hp=  175/175 hero=(0.2,12.3) alv=60 wr=4 th=0 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3} SECURE
224 t=   600 w20 g=  89 pan= 1134 hp=  175/175 hero=(0.2,12.3) alv=60 wr=4 th=0 st=9 wk=1 {"sentry_beacon":3,"sluice":2,"stockpile":2,"turret":3}
